drug,targets,S1,S2,S3,S4,S5,S6,S7,S8
D00574,hsa1573,17,0.176452,0,0.296296,42,0.195513522487622,0.0148568317302139,0.40533929679074
D00960,hsa1573,17,0.202153294117647,0.033898,0.419355,23,0.277423681463443,0.0767407995034708,0.40533929679074
D00964,hsa1573,17,0.232682235294118,0,0.512821,23,0.277423681463443,0.0767407995034708,0.40533929679074
D01071,hsa1573,17,0.0714385294117647,0,0.259259,43,0.196028910561044,0.0148568317302139,0.40533929679074
D01425,hsa1573,17,0.192174176470588,0.019231,0.333333,23,0.277423681463443,0.0767407995034708,0.40533929679074
D02451,hsa1573,17,0.233671352941176,0,0.486486,23,0.277423681463443,0.0767407995034708,0.40533929679074
D03670,hsa1573,17,0.0329128823529412,0,0.14,54,0.155918089089253,0.0128159411148292,0.40533929679074
D03778,hsa1573,17,0.209171294117647,0,0.512821,23,0.277423681463443,0.0767407995034708,0.40533929679074
D03781,hsa1573,17,0.115845058823529,0,0.338235,24,0.27497007653424,0.0767407995034708,0.40533929679074
D03784,hsa1573,17,0.224784235294118,0,0.451613,24,0.27497007653424,0.0767407995034708,0.40533929679074
D00136,hsa1576,33,0.28776103030303,0.064516,0.558824,5,0.0186724176041575,0.0165258404142828,0.0205726695739395
D00139,hsa1576,33,0.234970727272727,0,0.354839,42,0.177731614038641,0.0143100167087488,0.894693495882034
D00225,hsa1576,33,0.314796151515151,0.016667,0.875,43,0.176265502876654,0.0143100167087488,0.894693495882034
D00234,hsa1576,33,0.290204575757576,0.025,0.5,1,0.130753267004947,0.130753267004947,0.130753267004947
D00252,hsa1576,33,0.246712272727273,0,0.481481,1,0.1498961888567,0.1498961888567,0.1498961888567
D00274,hsa1576,33,0.283109424242424,0.054054,0.526316,1,0.130753267004947,0.130753267004947,0.130753267004947
D00283,hsa1576,33,0.315555424242424,0.016393,0.612903,4,0.100758100375253,0.0130666651167861,0.141526742882499
D00293,hsa1576,33,0.310936272727273,0.017241,0.68,3,0.0599006200242271,0.0133006962427842,0.141526742882499
D00364,hsa1576,33,0.310936272727273,0.017241,0.68,3,0.0599006200242271,0.0133006962427842,0.141526742882499
D00380,hsa1576,33,0.184981515151515,0,0.315789,43,0.176265502876654,0.0143100167087488,0.894693495882034
D00387,hsa1576,33,0.184981515151515,0,0.315789,43,0.176265502876654,0.0143100167087488,0.894693495882034
D00394,hsa1576,33,0.296230424242424,0.035714,0.481481,43,0.176265502876654,0.0143100167087488,0.894693495882034
D00410,hsa1576,33,0.252337636363636,0.043478,0.37037,43,0.170061946777534,0.0143100167087488,0.894693495882034
D00434,hsa1576,33,0.0872782727272727,0,0.170213,1,0.014302391415847,0.014302391415847,0.014302391415847
D00437,hsa1576,33,0.144805787878788,0,0.238095,41,0.178666701716082,0.0143100167087488,0.894693495882034
D00503,hsa1576,33,0.298608333333333,0.030303,0.612903,1,0.130753267004947,0.130753267004947,0.130753267004947
D00521,hsa1576,33,0.279497727272727,0.02439,0.5,1,0.130753267004947,0.130753267004947,0.130753267004947
D00528,hsa1576,33,0.164009393939394,0,0.25,88,0.092947776097752,0.00923952751157313,0.894693495882034
D00542,hsa1576,33,0.0333884848484849,0,0.111111,44,0.170042800636754,0.0109519193817947,0.894693495882034
D00550,hsa1576,33,0.0333884848484849,0,0.111111,44,0.170042800636754,0.0109519193817947,0.894693495882034
D00563,hsa1576,33,0.289295484848485,0,0.535714,2,0.124219496750863,0.117685726496779,0.130753267004947
D00574,hsa1576,33,0.193058727272727,0,0.321429,42,0.177297139447882,0.0143100167087488,0.894693495882034
D00960,hsa1576,33,0.201168363636364,0.033898,0.419355,23,0.232418734181469,0.102242170741808,0.894693495882034
D00964,hsa1576,33,0.244738939393939,0,0.512821,23,0.232418734181469,0.102242170741808,0.894693495882034
D01071,hsa1576,33,0.0851334242424242,0,0.259259,43,0.176265502876654,0.0143100167087488,0.894693495882034
D01425,hsa1576,33,0.224657848484848,0.019231,0.421053,23,0.232418734181469,0.102242170741808,0.894693495882034
D01973,hsa1576,33,0.224657848484848,0.019231,0.421053,23,0.232418734181469,0.102242170741808,0.894693495882034
D02356,hsa1576,33,0.233204151515152,0.041667,0.375,3,0.0634490502296378,0.019359917999631,0.1498961888567
D02451,hsa1576,33,0.260938787878788,0,0.486486,23,0.232418734181469,0.102242170741808,0.894693495882034
D03670,hsa1576,33,0.0408427575757576,0,0.14,54,0.138333229573733,0.0114499624013533,0.894693495882034
D03778,hsa1576,33,0.238097545454545,0,0.512821,23,0.232418734181469,0.102242170741808,0.894693495882034
D03781,hsa1576,33,0.124028121212121,0,0.338235,24,0.228711879302687,0.102242170741808,0.894693495882034
D03784,hsa1576,33,0.25522703030303,0,0.451613,24,0.228711879302687,0.102242170741808,0.894693495882034
D05353,hsa1576,33,0.251897606060606,0.031746,0.372093,3,0.100891591848892,0.0120028256847291,0.149145206979447
D00139,hsa1577,17,0.192639882352941,0,0.32,42,0.17581185239228,0.0193774677565463,0.864922982561652
D00225,hsa1577,17,0.226978,0.016667,0.375,43,0.174588353281365,0.0193774677565463,0.864922982561652
D00380,hsa1577,17,0.163802941176471,0,0.296296,43,0.174588353281365,0.0193774677565463,0.864922982561652
D00394,hsa1577,17,0.233140823529412,0.035714,0.375,43,0.174588353281365,0.0193774677565463,0.864922982561652
D00410,hsa1577,17,0.223786647058824,0.043478,0.344828,43,0.168034941562759,0.0169606967226411,0.864922982561652
D00437,hsa1577,17,0.127311647058824,0,0.236842,41,0.176674349022116,0.0193774677565463,0.864922982561652
D00528,hsa1577,17,0.159527,0,0.25,88,0.0920446756404932,0.00946832068978097,0.864922982561652
D00542,hsa1577,17,0.0263311176470588,0,0.111111,44,0.168433725800762,0.0114615150617332,0.864922982561652
D00574,hsa1577,17,0.176452,0,0.296296,42,0.175722137416732,0.0193774677565463,0.864922982561652
D00960,hsa1577,17,0.202153294117647,0.033898,0.419355,23,0.230150248182224,0.105122341087474,0.864922982561652
D00964,hsa1577,17,0.232682235294118,0,0.512821,23,0.230150248182224,0.105122341087474,0.864922982561652
D01071,hsa1577,17,0.0714385294117647,0,0.259259,43,0.174588353281365,0.0193774677565463,0.864922982561652
D01425,hsa1577,17,0.192174176470588,0.019231,0.333333,23,0.230150248182224,0.105122341087474,0.864922982561652
D02451,hsa1577,17,0.233671352941176,0,0.486486,23,0.230150248182224,0.105122341087474,0.864922982561652
D03670,hsa1577,17,0.0329128823529412,0,0.14,54,0.137328110016575,0.0119007856167209,0.864922982561652
D03778,hsa1577,17,0.209171294117647,0,0.512821,23,0.230150248182224,0.105122341087474,0.864922982561652
D03781,hsa1577,17,0.115845058823529,0,0.338235,24,0.226316644623456,0.105122341087474,0.864922982561652
D03784,hsa1577,17,0.224784235294118,0,0.451613,24,0.226316644623456,0.105122341087474,0.864922982561652
D00139,hsa1579,9,0.199704111111111,0,0.32,42,0.15832181058299,0.0153851193995671,0.946805666468138
D00225,hsa1579,9,0.210086888888889,0.035714,0.375,43,0.156768740518636,0.0153851193995671,0.946805666468138
D00380,hsa1579,9,0.173455,0,0.296296,43,0.156768740518636,0.0153851193995671,0.946805666468138
D00394,hsa1579,9,0.232140555555556,0.035714,0.375,43,0.156768740518636,0.0153851193995671,0.946805666468138
D00410,hsa1579,9,0.221223444444444,0.043478,0.344828,43,0.151667501474127,0.0153851193995671,0.946805666468138
D00437,hsa1579,9,0.144961,0,0.236842,41,0.159863685473802,0.0153851193995671,0.946805666468138
D00528,hsa1579,9,0.17739,0,0.25,88,0.0835485190678709,0.00708124334570032,0.946805666468138
D00542,hsa1579,9,0.0127673333333333,0,0.043478,44,0.151974501444055,0.0103990877900369,0.946805666468138
D00574,hsa1579,9,0.194074,0,0.296296,42,0.157789854790018,0.0153851193995671,0.946805666468138
D01071,hsa1579,9,0.0960716666666667,0,0.259259,43,0.156768740518636,0.0153851193995671,0.946805666468138
D00139,hsa1580,17,0.192639882352941,0,0.32,42,0.140735837721682,0.0166058146944385,0.508727658925411
D00225,hsa1580,17,0.226978,0.016667,0.375,43,0.139454155438463,0.0166058146944385,0.508727658925411
D00380,hsa1580,17,0.163802941176471,0,0.296296,43,0.139454155438463,0.0166058146944385,0.508727658925411
D00394,hsa1580,17,0.233140823529412,0.035714,0.375,43,0.139454155438463,0.0166058146944385,0.508727658925411
D00410,hsa1580,17,0.223786647058824,0.043478,0.344828,43,0.134774519970716,0.0164696004688083,0.508727658925411
D00437,hsa1580,17,0.127311647058824,0,0.236842,41,0.142291292464501,0.0166058146944385,0.508727658925411
D00528,hsa1580,17,0.159527,0,0.25,88,0.0748568094097164,0.00755970843024511,0.508727658925411
D00542,hsa1580,17,0.0263311176470588,0,0.111111,44,0.134803503537715,0.010850762792808,0.508727658925411
D00574,hsa1580,17,0.176452,0,0.296296,42,0.140742611947917,0.0166058146944385,0.508727658925411
D00960,hsa1580,17,0.202153294117647,0.033898,0.419355,23,0.129214767913007,0.0760313389735176,0.46687755950074
D00964,hsa1580,17,0.232682235294118,0,0.512821,23,0.129214767913007,0.0760313389735176,0.46687755950074
D01071,hsa1580,17,0.0714385294117647,0,0.259259,43,0.139454155438463,0.0166058146944385,0.508727658925411
D01425,hsa1580,17,0.192174176470588,0.019231,0.333333,23,0.129214767913007,0.0760313389735176,0.46687755950074
D02451,hsa1580,17,0.233671352941176,0,0.486486,23,0.129214767913007,0.0760313389735176,0.46687755950074
D03670,hsa1580,17,0.0329128823529412,0,0.14,54,0.103939204374431,0.0126656983688208,0.47690142737161
D03778,hsa1580,17,0.209171294117647,0,0.512821,23,0.129214767913007,0.0760313389735176,0.46687755950074
D03781,hsa1580,17,0.115845058823529,0,0.338235,24,0.127682233266576,0.0760313389735176,0.46687755950074
D03784,hsa1580,17,0.224784235294118,0,0.451613,24,0.127682233266576,0.0760313389735176,0.46687755950074
D00139,hsa1581,10,0.1815856,0,0.32,42,0.0790347080797425,0.0148305053686017,0.360053836364236
D00225,hsa1581,10,0.1907449,0.016667,0.375,43,0.0782359221740508,0.0148305053686017,0.360053836364236
D00380,hsa1581,10,0.1701095,0,0.296296,43,0.0782359221740508,0.0148305053686017,0.360053836364236
D00394,hsa1581,10,0.215944,0.035714,0.375,43,0.0782359221740508,0.0148305053686017,0.360053836364236
D00410,hsa1581,10,0.2047615,0.043478,0.344828,43,0.0758875679505666,0.0148305053686017,0.360053836364236
D00437,hsa1581,10,0.1320522,0,0.236842,41,0.0788963702877036,0.0148305053686017,0.360053836364236
D00528,hsa1581,10,0.1615741,0,0.25,88,0.0457061556561989,0.00785697992446201,0.360053836364236
D00542,hsa1581,10,0.0114906,0,0.043478,44,0.0758425583734956,0.0120103945454199,0.360053836364236
D00574,hsa1581,10,0.1783703,0,0.296296,42,0.0789991246747718,0.0148305053686017,0.360053836364236
D01071,hsa1581,10,0.0882827,0,0.259259,43,0.0782359221740508,0.0148305053686017,0.360053836364236
D03670,hsa1581,10,0.0392288,0,0.14,54,0.0567821469939056,0.00977077651381421,0.313437852470521
D00139,hsa1582,10,0.1815856,0,0.32,42,0.0840711004822051,0.0140700562823252,0.382531092709331
D00225,hsa1582,10,0.1907449,0.016667,0.375,43,0.0834002901159577,0.0140700562823252,0.382531092709331
D00380,hsa1582,10,0.1701095,0,0.296296,43,0.0834002901159577,0.0140700562823252,0.382531092709331
D00394,hsa1582,10,0.215944,0.035714,0.375,43,0.0834002901159577,0.0140700562823252,0.382531092709331
D00410,hsa1582,10,0.2047615,0.043478,0.344828,43,0.0808895190335817,0.0140700562823252,0.382531092709331
D00437,hsa1582,10,0.1320522,0,0.236842,41,0.0842648216726719,0.0140700562823252,0.382531092709331
D00528,hsa1582,10,0.1615741,0,0.25,88,0.0476063485733828,0.00837651974979717,0.382531092709331
D00542,hsa1582,10,0.0114906,0,0.043478,44,0.0801431521751274,0.0105439309374565,0.382531092709331
D00574,hsa1582,10,0.1783703,0,0.296296,42,0.0835717910810905,0.0140700562823252,0.382531092709331
D01071,hsa1582,10,0.0882827,0,0.259259,43,0.0834002901159577,0.0140700562823252,0.382531092709331
D03670,hsa1582,10,0.0392288,0,0.14,54,0.0617697480118106,0.0118442493053004,0.382531092709331
D00139,hsa1583,9,0.166206222222222,0,0.310345,42,0.0938226277142276,0.0172705991077969,0.346864242517039
D00225,hsa1583,9,0.173624555555556,0.016667,0.375,43,0.0934258495353072,0.0172705991077969,0.346864242517039
D00380,hsa1583,9,0.156088777777778,0,0.296296,43,0.0934258495353072,0.0172705991077969,0.346864242517039
D00394,hsa1583,9,0.201623555555556,0.035714,0.375,43,0.0934258495353072,0.0172705991077969,0.346864242517039
D00437,hsa1583,9,0.128206111111111,0,0.236842,41,0.0878124261214908,0.0172705991077969,0.334569725460607
D00528,hsa1583,9,0.152860111111111,0,0.25,88,0.0525000942635537,0.00806063088179937,0.346864242517039
D00542,hsa1583,9,0.00793644444444445,0,0.035714,44,0.0906726788147122,0.0131114659348422,0.346864242517039
D00574,hsa1583,9,0.179032111111111,0,0.296296,42,0.0936664963934939,0.0172705991077969,0.346864242517039
D01071,hsa1583,9,0.0911474444444444,0,0.259259,43,0.0934258495353072,0.0172705991077969,0.346864242517039
D03670,hsa1583,9,0.0372982222222222,0,0.14,54,0.0747667857984872,0.00997288957729773,0.346864242517039
D00139,hsa1584,10,0.1815856,0,0.32,42,0.111768328707111,0.0164068477532219,0.930040758936265
D00225,hsa1584,10,0.1907449,0.016667,0.375,43,0.110775144780639,0.0164068477532219,0.930040758936265
D00380,hsa1584,10,0.1701095,0,0.296296,43,0.110775144780639,0.0164068477532219,0.930040758936265
D00394,hsa1584,10,0.215944,0.035714,0.375,43,0.110775144780639,0.0164068477532219,0.930040758936265
D00410,hsa1584,10,0.2047615,0.043478,0.344828,43,0.0811106003898423,0.0164068477532219,0.223048757953957
D00437,hsa1584,10,0.1320522,0,0.236842,41,0.0912864059356962,0.0164068477532219,0.334569725460607
D00528,hsa1584,10,0.1615741,0,0.25,88,0.0609902667222954,0.00823542023183543,0.930040758936265
D00542,hsa1584,10,0.0114906,0,0.043478,44,0.106892508784173,0.0111253081824872,0.930040758936265
D00574,hsa1584,10,0.1783703,0,0.296296,42,0.111399977211929,0.0164068477532219,0.930040758936265
D01071,hsa1584,10,0.0882827,0,0.259259,43,0.110775144780639,0.0164068477532219,0.930040758936265
D03670,hsa1584,10,0.0392288,0,0.14,54,0.0887021010846015,0.0115853545438905,0.930040758936265
D00139,hsa1585,8,0.169620875,0,0.310345,42,0.112108136830363,0.0170033247842063,0.930040758936265
D00225,hsa1585,8,0.177035,0.016667,0.375,43,0.111036950168848,0.0170033247842063,0.930040758936265
D00380,hsa1585,8,0.155329625,0,0.296296,43,0.111036950168848,0.0170033247842063,0.930040758936265
D00394,hsa1585,8,0.19722125,0.035714,0.375,43,0.111036950168848,0.0170033247842063,0.930040758936265
D00528,hsa1585,8,0.149240375,0,0.25,88,0.0611044079316393,0.00725688072664296,0.930040758936265
D00542,hsa1585,8,0.0089285,0,0.035714,44,0.107057133524771,0.0111105084163252,0.930040758936265
D00574,hsa1585,8,0.18057775,0,0.296296,42,0.111670693476168,0.0170033247842063,0.930040758936265
D01071,hsa1585,8,0.089383,0,0.259259,43,0.111036950168848,0.0170033247842063,0.930040758936265
D03670,hsa1585,8,0.039976375,0,0.14,54,0.088649790831027,0.0108314358011752,0.930040758936265
D00139,hsa1586,12,0.18282675,0,0.32,42,0.139231280732246,0.0142377970747883,0.25504179876636
D00225,hsa1586,12,0.204608,0.016667,0.375,43,0.142185360762833,0.0142377970747883,0.266256722047493
D00380,hsa1586,12,0.158476,0,0.296296,43,0.142185360762833,0.0142377970747883,0.266256722047493
D00394,hsa1586,12,0.21536625,0.035714,0.375,43,0.142185360762833,0.0142377970747883,0.266256722047493
D00410,hsa1586,12,0.20593925,0.043478,0.344828,43,0.133697493036945,0.0142377970747883,0.25504179876636
D00437,hsa1586,12,0.12446825,0,0.236842,41,0.142119274882275,0.0142377970747883,0.266256722047493
D00528,hsa1586,12,0.153077166666667,0,0.25,88,0.0756720813015276,0.00920293030797146,0.266256722047493
D00542,hsa1586,12,0.022307,0,0.111111,44,0.135076893447347,0.0122587282757933,0.266256722047493
D00574,hsa1586,12,0.165755,0,0.296296,42,0.13949830271513,0.0142377970747883,0.266256722047493
D01071,hsa1586,12,0.0735689166666667,0,0.259259,43,0.142185360762833,0.0142377970747883,0.266256722047493
D03670,hsa1586,12,0.0326906666666667,0,0.14,54,0.113160614933839,0.0119854544095826,0.266256722047493
D03781,hsa1586,12,0.100222333333333,0,0.338235,24,0.184307158450927,0.0922079373878913,0.266256722047493
D03784,hsa1586,12,0.183446583333333,0,0.363636,24,0.184307158450927,0.0922079373878913,0.266256722047493
D00139,hsa1588,19,0.178295736842105,0,0.32,42,0.0790043845975032,0.0170995755667535,0.117173779344515
D00153,hsa1588,19,0.178295736842105,0,0.32,42,0.0790043845975032,0.0170995755667535,0.117173779344515
D00225,hsa1588,19,0.210787789473684,0.016667,0.375,43,0.0788484441800151,0.0170995755667535,0.117173779344515
D00380,hsa1588,19,0.152100736842105,0,0.296296,43,0.0788484441800151,0.0170995755667535,0.117173779344515
D00394,hsa1588,19,0.219126,0.035714,0.375,43,0.0788484441800151,0.0170995755667535,0.117173779344515
D00410,hsa1588,19,0.205920052631579,0.043478,0.344828,43,0.0752098913109999,0.0165409643120872,0.117173779344515
D00437,hsa1588,19,0.123702315789474,0,0.236842,41,0.0786648400291492,0.0170995755667535,0.117173779344515
D00528,hsa1588,19,0.154098315789474,0,0.25,88,0.0455407859087179,0.00863591907040646,0.117173779344515
D00542,hsa1588,19,0.0235594210526316,0,0.111111,44,0.0753078059936224,0.0125415733499704,0.117173779344515
D00574,hsa1588,19,0.177131210526316,0,0.296296,42,0.0789313775289589,0.0170995755667535,0.117173779344515
D00960,hsa1588,19,0.185886526315789,0.033898,0.419355,23,0.0883614082214202,0.0566023210763271,0.117173779344515
D00963,hsa1588,19,0.185886526315789,0.033898,0.419355,23,0.0883614082214202,0.0566023210763271,0.117173779344515
D00964,hsa1588,19,0.208189368421053,0,0.512821,23,0.0883614082214202,0.0566023210763271,0.117173779344515
D01071,hsa1588,19,0.097857,0,0.344828,43,0.0788484441800151,0.0170995755667535,0.117173779344515
D01425,hsa1588,19,0.182132052631579,0.019231,0.333333,23,0.0883614082214202,0.0566023210763271,0.117173779344515
D02451,hsa1588,19,0.217609210526316,0,0.486486,23,0.0883614082214202,0.0566023210763271,0.117173779344515
D03670,hsa1588,19,0.0312027894736842,0,0.14,54,0.0640030798442607,0.0126256867457478,0.117173779344515
D03778,hsa1588,19,0.199069894736842,0,0.512821,23,0.0883614082214202,0.0566023210763271,0.117173779344515
D03781,hsa1588,19,0.103650842105263,0,0.338235,24,0.0885216802700232,0.0566023210763271,0.117173779344515
D03784,hsa1588,19,0.201122736842105,0,0.451613,24,0.0885216802700232,0.0566023210763271,0.117173779344515
D00139,hsa1589,9,0.177070444444444,0,0.32,42,0.130059089687171,0.0201484803410527,0.25504179876636
D00225,hsa1589,9,0.187633222222222,0.016667,0.375,43,0.131572924107278,0.0201484803410527,0.25504179876636
D00380,hsa1589,9,0.156088777777778,0,0.296296,43,0.131572924107278,0.0201484803410527,0.25504179876636
D00394,hsa1589,9,0.215632222222222,0.035714,0.375,43,0.131572924107278,0.0201484803410527,0.25504179876636
D00410,hsa1589,9,0.208355666666667,0.043478,0.344828,43,0.124590497623632,0.0182095489609113,0.25504179876636
D00437,hsa1589,9,0.128206111111111,0,0.236842,41,0.13112113216221,0.0201484803410527,0.25504179876636
D00528,hsa1589,9,0.158159222222222,0,0.25,88,0.0700234149948351,0.00933785741643785,0.25504179876636
D00542,hsa1589,9,0.0127673333333333,0,0.043478,44,0.124750338562651,0.0131863204169324,0.25504179876636
D01071,hsa1589,9,0.0692853333333333,0,0.148148,43,0.131572924107278,0.0201484803410527,0.25504179876636
D03670,hsa1589,9,0.0394723333333333,0,0.14,54,0.105717322122136,0.0144990413459022,0.25504179876636
D00139,hsa1593,11,0.167192,0,0.32,42,0.107335890495289,0.0170778408491706,0.36424114624673
D00188,hsa1593,11,0.167192,0,0.32,42,0.107335890495289,0.0170778408491706,0.36424114624673
D00225,hsa1593,11,0.179207181818182,0.016667,0.375,43,0.107079164311833,0.0170778408491706,0.36424114624673
D00380,hsa1593,11,0.163303,0,0.296296,43,0.107079164311833,0.0170778408491706,0.36424114624673
D00394,hsa1593,11,0.211111909090909,0.035714,0.375,43,0.107079164311833,0.0170778408491706,0.36424114624673
D00410,hsa1593,11,0.190375181818182,0.043478,0.344828,43,0.0968534609716258,0.0170778408491706,0.36424114624673
D00437,hsa1593,11,0.131652909090909,0,0.236842,41,0.105112528020312,0.0170778408491706,0.36424114624673
D00528,hsa1593,11,0.153878545454545,0,0.25,88,0.0590813395896958,0.00961168506806876,0.36424114624673
D00542,hsa1593,11,0.0131198181818182,0,0.043478,44,0.103021279914434,0.0112071445656607,0.36424114624673
D00574,hsa1593,11,0.171024,0,0.296296,42,0.107004038852319,0.0170778408491706,0.36424114624673
D01071,hsa1593,11,0.094243,0,0.259259,43,0.107079164311833,0.0170778408491706,0.36424114624673
D03670,hsa1593,11,0.0414345454545455,0,0.14,54,0.0860062657577283,0.0126443400915162,0.36424114624673
D00129,hsa1594,11,0.0414345454545455,0,0.14,54,0.0860062657577283,0.0126443400915162,0.36424114624673
D00139,hsa1594,12,0.155067083333333,0,0.32,42,0.118156912772713,0.015009386771315,0.36424114624673
D00187,hsa1594,12,0.155067083333333,0,0.32,42,0.118156912772713,0.015009386771315,0.36424114624673
D00225,hsa1594,12,0.169264416666667,0.016667,0.375,43,0.11728112753489,0.015009386771315,0.36424114624673
D00380,hsa1594,12,0.153037333333333,0,0.296296,43,0.11728112753489,0.015009386771315,0.36424114624673
D00394,hsa1594,12,0.204027416666667,0.035714,0.375,43,0.11728112753489,0.015009386771315,0.36424114624673
D00410,hsa1594,12,0.180104333333333,0.043478,0.344828,43,0.105805586092404,0.015009386771315,0.36424114624673
D00437,hsa1594,12,0.13066425,0,0.236842,41,0.115079380668652,0.015009386771315,0.36424114624673
D00528,hsa1594,12,0.146992666666667,0,0.25,88,0.0634356114046791,0.00802914397153798,0.36424114624673
D00542,hsa1594,12,0.01427125,0,0.043478,44,0.112744247645645,0.0116825299809517,0.36424114624673
D00574,hsa1594,12,0.164330333333333,0,0.296296,42,0.117599825332501,0.015009386771315,0.36424114624673
D01071,hsa1594,12,0.098264,0,0.259259,43,0.11728112753489,0.015009386771315,0.36424114624673
D03670,hsa1594,12,0.0390625833333333,0,0.14,54,0.0932236850104408,0.00968682013124197,0.36424114624673
D00139,hsa1595,11,0.189647818181818,0,0.32,42,0.0867265106219097,0.0215945556543531,0.134393776724928
D00225,hsa1595,11,0.209289636363636,0.016667,0.394737,43,0.087126268224869,0.0215945556543531,0.134393776724928
D00380,hsa1595,11,0.172383363636364,0,0.296296,43,0.087126268224869,0.0215945556543531,0.134393776724928
D00394,hsa1595,11,0.222920272727273,0.035714,0.375,43,0.087126268224869,0.0215945556543531,0.134393776724928
D00410,hsa1595,11,0.207125818181818,0.043478,0.344828,43,0.0829826192120801,0.015134525588084,0.134393776724928
D00437,hsa1595,11,0.130956545454545,0,0.236842,41,0.0880623589651671,0.0215945556543531,0.134393776724928
D00528,hsa1595,11,0.160871545454545,0,0.25,88,0.0495022285609751,0.00918120603970684,0.134393776724928
D00542,hsa1595,11,0.0182381818181818,0,0.085714,44,0.0841972525353271,0.0151739993823497,0.134393776724928
D00574,hsa1595,11,0.177675909090909,0,0.296296,42,0.0871437705270159,0.0215945556543531,0.134393776724928
D01071,hsa1595,11,0.0821912727272727,0,0.259259,43,0.087126268224869,0.0215945556543531,0.134393776724928
D02556,hsa1595,11,0.0821912727272727,0,0.259259,43,0.087126268224869,0.0215945556543531,0.134393776724928
D03670,hsa1595,11,0.0383363636363636,0,0.14,54,0.0681935123876296,0.0108917311654257,0.134393776724928
D00005,hsa1610,1,0.050847,0.050847,0.050847,13,0.0207455037917237,0.0126983991876161,0.0323234434640582
D00038,hsa1610,1,0.050847,0.050847,0.050847,1,0.0200936855966657,0.0200936855966657,0.0200936855966657
D00131,hsa1621,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D03787,hsa1621,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D02368,hsa1633,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D00198,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D00251,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D00362,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D00383,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D00421,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D00459,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D00620,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D00621,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D00622,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D00623,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D00624,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D01069,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D01119,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D01549,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D01667,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D01900,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D03077,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D03440,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D03752,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D03753,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D03756,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D03758,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D03760,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D03763,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D03765,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D03767,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D03769,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D03772,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
D03773,hsa1636,1,0.055556,0.055556,0.055556,9,0.0137232317548157,0.0120087453672263,0.0157700432057301
